SIREN principal,Id,Raison sociale,Date de publication,Année de reporting,Siret
642044366,93714aef-b1cd-11ed-8fce-005056b7acd1,UP,23/12/2015,2014,
642041362,93bfa569-b1cd-11ed-8fce-005056b7acd1,LABORATOIRE GLAXOSMITHKLINE,29/08/2022,2021,"Le bilan carbone a &eacute;t&eacute; r&eacute;alis&eacute; en int&eacute;grant l&#39;ensemble de nos entit&eacute;s : GSK Pharma, Sant&eacute; Grand Public et ViIV pr&eacute;sentes sur le si&egrave;ge social de Rueil que nous louons &agrave; hauteur de 45% de la surface du b&acirc;timent.
"
642041362,9392aab7-b1cd-11ed-8fce-005056b7acd1,LABORATOIRE GLAXOSMITHKLINE,28/05/2019,2017,
642016166,93a078d9-b1cd-11ed-8fce-005056b7acd1,UNIBETON,13/02/2020,2018,
642016166,93741032-b1cd-11ed-8fce-005056b7acd1,UNIBETON,17/02/2016,2014,"Num&eacute;ro de SIRET: 642 016 166 02048
"
638502963,93c4a0a8-b1cd-11ed-8fce-005056b7acd1,BOULANGERIE NEUHAUSER,19/12/2022,2021,
638502963,93928b0c-b1cd-11ed-8fce-005056b7acd1,BOULANGERIE NEUHAUSER,14/05/2019,2017,
632050019,939d0bb9-b1cd-11ed-8fce-005056b7acd1,Groupe SANEF,24/12/2019,2018,"SANEF : 632050019 - Services auxiliaires des transports terrestres (5221Z) - &Icirc;le-de-France (ISSY-LES-MOULINEAUX)
SAPN : 632054029 - Services auxiliaires des transports terrestres (5221Z) - &Icirc;le-de-France (ISSY-LES-MOULINEAUX)
"
632050019,937a806e-b1cd-11ed-8fce-005056b7acd1,Groupe SANEF,19/08/2016,2014,
632045837,93bd1d06-b1cd-11ed-8fce-005056b7acd1,MANITOWOC CRANE GROUP FRANCE OU         MCG FRANCE,10/05/2022,2021,
632045837,937ac457-b1cd-11ed-8fce-005056b7acd1,MANITOWOC CRANE GROUP FRANCE OU         MCG FRANCE,31/08/2016,2014,
632041042,939d3d6a-b1cd-11ed-8fce-005056b7acd1,COMPASS GROUP FRANCE,10/01/2020,2018,
632041042,93722fa0-b1cd-11ed-8fce-005056b7acd1,COMPASS GROUP FRANCE,26/01/2016,2014,
632039988,93b5f25f-b1cd-11ed-8fce-005056b7acd1,SAICA PACK FRANCE,03/06/2022,2018,"SAICA Pack France est compos&eacute;e de 8 usines distribu&eacute;es sur le territoire fran&ccedil;ais. Le si&egrave;ge social se trouve &agrave; Pessac (33).


	
		
			
			Site
			
			
			Code SIRET
			
		
	
	
		
			
			BERNOS BEAULAC
			
			
			63203998800092
			
		
		
			
			BEAUNE
			
			
			63203998800134
			
		
		
			
			VENIZEL
			
			
			63203998800142
			
		
		
			
			DOULLENS
			
			
			63203998800100
			
		
		
			
			LAMIRANDE
			
			
			63203998800175
			
		
		
			
			LAVAL
			
			
			63203998800159
			
		
		
			
			SAINT-JUNIEN
			
			
			63203998800126
			
		
		
			
			TOULOUSE
			
			
			63203998800167
			
		
		
			
			Si&egrave;ge social
			
			
			63203998800084

			&nbsp;
			
		
	

"
632039988,93764ef3-b1cd-11ed-8fce-005056b7acd1,SAICA PACK FRANCE,31/01/2017,2014,"SAICA Pack France est compos&eacute;e de 8 usines distribu&eacute;es sur le territoire fran&ccedil;ais. Le si&egrave;ge social se trouve &agrave; Pessac (33).


	
		
			
			Site
			
			
			Code SIRET
			
		
	
	
		
			
			BERNOS BEAULAC
			
			
			63203998800092
			
		
		
			
			BEAUNE
			
			
			63203998800134
			
		
		
			
			VENIZEL
			
			
			63203998800142
			
		
		
			
			DOULLENS
			
			
			63203998800100
			
		
		
			
			LAMIRANDE
			
			
			63203998800175
			
		
		
			
			LAVAL
			
			
			63203998800159
			
		
		
			
			SAINT-JUNIEN
			
			
			63203998800126
			
		
		
			
			TOULOUSE
			
			
			63203998800167
			
		
		
			
			Si&egrave;ge social
			
			
			63203998800084
			
		
	


&nbsp;
"
632000014,93bfa017-b1cd-11ed-8fce-005056b7acd1,LA VIE CLAIRE,12/05/2023,2021,
632000014,9387d7c9-b1cd-11ed-8fce-005056b7acd1,LA VIE CLAIRE,16/04/2018,2016,
630800084,93bb68e9-b1cd-11ed-8fce-005056b7acd1,SAFRAN POWER UNITS,21/12/2021,2019,"SIRET : 630 800 084
"
630800084,937fb3d2-b1cd-11ed-8fce-005056b7acd1,SAFRAN POWER UNITS,05/01/2017,2016,
629857301,93957b6f-b1cd-11ed-8fce-005056b7acd1,JUNGHEINRICH FRANCE,09/12/2019,2018,
629857301,93763941-b1cd-11ed-8fce-005056b7acd1,JUNGHEINRICH FRANCE,18/05/2016,2015,
622057594,939e2024-b1cd-11ed-8fce-005056b7acd1,OTUS,02/01/2020,2018,"Le p&eacute;rim&egrave;tre organisationnel englobe les SIRET suivants :&nbsp;00138, 00401, 00328,&nbsp;00286, 00161, 00070, 00344, 00393.
"
622057594,937d0c14-b1cd-11ed-8fce-005056b7acd1,OTUS,04/10/2016,2014,
622042422,93959197-b1cd-11ed-8fce-005056b7acd1,YARA FRANCE,20/12/2019,2018,
622042422,9371d9d1-b1cd-11ed-8fce-005056b7acd1,YARA FRANCE,23/12/2015,2014,
622009918,93a852c4-b1cd-11ed-8fce-005056b7acd1,AUTOLIV FRANCE,15/10/2020,2019,
622009918,9375526b-b1cd-11ed-8fce-005056b7acd1,AUTOLIV FRANCE,13/04/2016,2015,
620100081,937987b3-b1cd-11ed-8fce-005056b7acd1,Centre Hospitalier du Ternois,30/08/2016,2014,
620100081,9373ed22-b1cd-11ed-8fce-005056b7acd1,Centre Hospitalier du Ternois,05/02/2016,2014,
612034496,938afaac-b1cd-11ed-8fce-005056b7acd1,KANTAR,28/02/2018,2016,"612 034 496
"
612034496,378345cf-042a-445b-85b8-4c287b84a532,KANTAR,08/09/2023,2019,Etablissement de Chambourcy : 612-034-496 00028Etablissement de Puteaux : 612-034-496 00036Etablissement de Cesson-Sévigné : 612-034-496 00069
602056749,93a1d0b1-b1cd-11ed-8fce-005056b7acd1,SAINT LOUIS SUCRE,10/04/2020,2019,
602056749,937d2008-b1cd-11ed-8fce-005056b7acd1,SAINT LOUIS SUCRE,10/10/2016,2015,"Aulnois: 602056749 00172

Bresles: 602056749 00297

Cagny: 602056749 00115

Eppeville: 602056749 00032

Etr&eacute;pagny: 602056749 00099

Nassandres: 602056749 00081

Marseille: 602056749 00123

Roye Sucrerie: 602056749 00156

Roye Conditionnement: 602056749 00321

Paris (si&egrave;ge): 602056749 00339
"
602010696,939f660d-b1cd-11ed-8fce-005056b7acd1,INTEVA PRODUCTS FRANCE SAS,20/01/2020,2018,"60201069600154
"
602010696,9372283d-b1cd-11ed-8fce-005056b7acd1,INTEVA PRODUCTS FRANCE SAS,25/01/2016,2014,"Site d&#39;ESSON : 60201069600147

Site de St Die: 60201069600121

Site de Sully sur Loire : 602 010 696 00154
"
601251614,93c33a7e-b1cd-11ed-8fce-005056b7acd1,BOLLORE ENERGY,18/11/2022,2021,
601251614,93c1697a-b1cd-11ed-8fce-005056b7acd1,BOLLORE ENERGY,08/09/2022,2017,
599815073,93b8d18e-b1cd-11ed-8fce-005056b7acd1,AXENS,11/03/2022,2019,
599815073,937a8cd9-b1cd-11ed-8fce-005056b7acd1,AXENS,09/09/2016,2014,
597020841,939a49ef-b1cd-11ed-8fce-005056b7acd1,DAHER AEROSPACE,11/12/2019,2019,
597020841,938ca33d-b1cd-11ed-8fce-005056b7acd1,DAHER AEROSPACE,04/06/2018,2014,
582122230,93c4bf74-b1cd-11ed-8fce-005056b7acd1,CAMERON SAS,26/12/2022,2019,
582122230,938e37d0-b1cd-11ed-8fce-005056b7acd1,CAMERON SAS,22/11/2018,2017,
582118675,93b414e1-b1cd-11ed-8fce-005056b7acd1,ALLOGA FRANCE,24/03/2021,2019,"Site de Marseille :&nbsp;58211867500054

Site de Angers :&nbsp;58211867500062

Site de Lyon :&nbsp;58211867500070

Site d&#39;Amiens&nbsp;:&nbsp;58211867500047

Site de Blois :&nbsp;58211867500138

Site d&#39;Arras :&nbsp;58211867500088
"
582118675,937d5979-b1cd-11ed-8fce-005056b7acd1,ALLOGA FRANCE,26/10/2016,2015,
582106985,93b193f1-b1cd-11ed-8fce-005056b7acd1,SKF AEROENGINE FRANCE,17/12/2020,2015,
582106985,93b19184-b1cd-11ed-8fce-005056b7acd1,SKF AEROENGINE FRANCE,17/12/2020,2019,
582056149,93b2104d-b1cd-11ed-8fce-005056b7acd1,BRGM,22/01/2021,2019,
582056149,9379c84d-b1cd-11ed-8fce-005056b7acd1,BRGM,23/08/2016,2014,"
	
		
			
			SIRET associ&eacute;s &agrave; la personne morale :

			Nom de l&#39;installation concern&eacute;e
			
			
			Activit&eacute;
			
			
			N&deg; SIRET
			
		
		
			
			Si&egrave;ge social
			
			
			Si&egrave;ge (en 2014)
			
			
			58205614900419
			
		
		
			
			Orl&eacute;ans (hors DPSM)
			
			
			Centre scientifique et technique
			
			
			58205614900120
			
		
		
			
			DPSM Orl&eacute;ans Direction
			
			
			DPSM
			
			
			58205614900120
			
		
		
			
			UTAM Centre Ouest
			
			
			DPSM
			
			
			58205614900120
			
		
		
			
			UTAM Est
			
			
			DPSM
			
			
			58205614900120
			
		
		
			
			UTAM Sud
			
			
			DPSM
			
			
			58205614900849
			
		
		
			
			UTAM Nord
			
			
			DPSM
			
			
			58205614900831
			
		
		
			
			Alsace
			
			
			DR
			
			
			58205614900591
			
		
		
			
			Aquitaine
			
			
			DR
			
			
			58205614900674
			
		
		
			
			Auvergne
			
			
			DR
			
			
			58205614900781
			
		
		
			
			Bourgogne
			
			
			DR
			
			
			58205614900815
			
		
		
			
			Bretagne
			
			
			DR
			
			
			58205614900773
			
		
		
			
			Centre
			
			
			DR
			
			
			58205614900120
			
		
		
			
			Champagne-Ardenne
			
			
			DR
			
			
			58205614900484
			
		
		
			
			Corse
			
			
			DR
			
			
			58205614900559
			
		
		
			
			Franche-Comt&eacute;
			
			
			DR
			
			
			58205614900815
			
		
		
			
			IDF
			
			
			DR
			
			
			58205614900682
			
		
		
			
			Languedoc-Roussillon
			
			
			DR
			
			
			58205614900518
			
		
		
			
			Limousin
			
			
			DR
			
			
			58205614900708
			
		
		
			
			Lorraine
			
			
			DR
			
			
			58205614900369
			
		
		
			
			Midi-Pyr&eacute;n&eacute;es
			
			
			DR
			
			
			58205614900666
			
		
		
			
			Nord-Pas de Calais
			
			
			DR
			
			
			58205614900754
			
		
		
			
			Normandie (basse)
			
			
			DR
			
			
			58205614900641
			
		
		
			
			Normandie (haute)
			
			
			DR
			
			
			58205614900625
			
		
		
			
			Pays de la Loire
			
			
			DR
			
			
			58205614900740
			
		
		
			
			Picardie
			
			
			DR
			
			
			58205614900500
			
		
		
			
			Poitou-Charentes
			
			
			DR
			
			
			58205614900856
			
		
		
			
			PACA
			
			
			DR
			
			
			58205614900211
			
		
		
			
			Rh&ocirc;ne-Alpes
			
			
			DR
			
			
			58205614900765
			
		
	



	
		
			
			&nbsp;

			Guadeloupe
			
			
			DR
			
			
			58205614900807
			
		
		
			
			Guyane
			
			
			DR
			
			
			58205614900278
			
		
		
			
			Martinique
			
			
			DR
			
			
			58205614900823
			
		
		
			
			R&eacute;union
			
			
			DR
			
			
			58205614900690
			
		
		
			
			Mayotte
			
			
			DR
			
			
			58205614900419
			
		
		
			
			Nouvelle-Cal&eacute;donie
			
			
			DR
			
			
			58205614900419
			
		
	

"
582017810,93b5897c-b1cd-11ed-8fce-005056b7acd1,ista,03/08/2021,2020,
582017810,93795802-b1cd-11ed-8fce-005056b7acd1,ista,07/07/2016,2013,
582001707,938ea157-b1cd-11ed-8fce-005056b7acd1,CAROLL INTERNATIONAL,21/12/2018,2018,
582001707,2b7a2635-8b59-4308-b1c6-f4d44dba2336,CAROLL INTERNATIONAL,12/07/2023,2022,
574201919,93b5155c-b1cd-11ed-8fce-005056b7acd1,SOC EXPL CLINIQUE ST PIERRE,15/06/2021,2020,"Un seul SIRET :&nbsp;574&nbsp;201&nbsp;919 00028
"
574201919,9386a4f0-b1cd-11ed-8fce-005056b7acd1,SOC EXPL CLINIQUE ST PIERRE,05/09/2017,2016,"57420191900028
"
572221034,93c0eb93-b1cd-11ed-8fce-005056b7acd1,VEOLIA PROPRETE,28/10/2022,2019,"Sch&eacute;ma des p&eacute;rim&egrave;tres organisationnels de la PM retenu&nbsp;: Le p&eacute;rim&egrave;tre organisationnel englobe les SIRET suivants : 01271, 01248, 01255 et 01222.&nbsp;

&nbsp;
"
572221034,937b6396-b1cd-11ed-8fce-005056b7acd1,VEOLIA PROPRETE,07/09/2016,2014,
572201549,93c025fe-b1cd-11ed-8fce-005056b7acd1,ALLEZ CIE,05/09/2022,2021,"572 201 549 00 118
"
572201549,93c01174-b1cd-11ed-8fce-005056b7acd1,ALLEZ CIE,05/09/2022,2022,"SIRET AGENCE 572 201 549 00126&nbsp; de Chasseneuil sur Bonnieure
"
572185684,9392b110-b1cd-11ed-8fce-005056b7acd1,CLUB MED,05/07/2019,2018,"
	
		
			LISTE SIRET DES ETABLISSEMENTS ACTIFS
		
		
			SIRET
			BUREAUX - SIEGES
			Adresse
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 01087
			75019 PARIS
			Siege - 11 rue de Cambrai
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 01418
			69006 LYON
			132, rue Bossuet / 8 AV TONY GARNIER
		
		
			SIRET
			Villages Club Med
			Adresse
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 01251
			&nbsp;&nbsp;Serre-Chevalier
			05240 Serre-Chevalier 1400
		
		
			572&nbsp; 185&nbsp; 684&nbsp;&nbsp; 01459
			&nbsp;&nbsp;Palmyre Atlantique
			17570 Les Mathes
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00121
			&nbsp;&nbsp;Carg&egrave;se
			20130 CARGESE
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00147
			&nbsp;&nbsp;Sant&#39;ambroggio
			20260 CALVI
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00469
			&nbsp;&nbsp;Alpe d&#39;Huez la Sarenne
			38750 Huez en Oisan
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00949
			&nbsp;&nbsp;Deux Alpes
			38860 Les Deux Alpes
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00196
			&nbsp;&nbsp;Vittel Ermitage
			59 8800 VITTEL BP
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00196
			&nbsp;&nbsp;Vittel Le Parc
			59 8800 VITTEL BP
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00063
			&nbsp;&nbsp;Val d Is&egrave;re
			73150 VAL D&rsquo;ISERE
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00584
			&nbsp;&nbsp;Aime la Plagne
			73210 AIME LA PLAGNE
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00907
			&nbsp;&nbsp;Plagne 2100
			73210 MACOT LA PLAGNE
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 01384
			&nbsp;&nbsp;Peisey Vallandry
			73210 PEISEY NANCROIX
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00071
			&nbsp;&nbsp;Tignes Val Claret
			73320 TIGNES VAL-CLARET
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 01129
			&nbsp;&nbsp;M&eacute;ribel Antares
			73350 MERIBEL Les allues
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 01111
			&nbsp;&nbsp;Meribel le chalet
			73350 MERIBEL Les allues
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00857
			&nbsp;&nbsp;Val Thorens
			73440 SAINT MARTIN DE BELLEVILLE
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00865
			&nbsp;&nbsp;Arcs Extr&ecirc;me
			73700 BOURG ST MAURICE
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00253
			&nbsp;&nbsp;Avoriaz
			74110 MORZINE
		
		
			572&nbsp; 185&nbsp; 684&nbsp; 00055
			&nbsp;&nbsp;Chamonix Mont-Blanc
			74400 Chamonix Mont-Blanc
		
		
			573&nbsp; 185&nbsp; 684&nbsp; 01517
			Valmorel
			73260 LES AVANCHERS VALMOREL
		
		
			573&nbsp; 185&nbsp; 684 1657
			GRAND MASSIF SAMOENS MORILLON
			74 SAMOENS
		
	

"
572185684,1c4bc73a-f313-45da-9dd4-73041cf2413d,CLUB MED SAS,20/09/2023,2022,   Siret LISTE SIRET DES ETABLISSEMENTS ACTIFS SIRETBUREAUX-SIEGESAdresse572  185   684  0108775019 PARISSiege - 11 rue de Cambrai572  185   684  0141869007 LYON 7EME8 avenue Tony GarnierSIRETVILLAGES CLUB MEDAdresse572  185   684  00584Aime la Plagne73210 Aime la Plagne572  185   684  00469Alpe d&#039;Huez la Sarenne38750 Huez en Oisan572  185   684  01673Arcs Panorama73700 Bourg-Saint-Maurice573  185   684 01657Grand Massif Samoens Morillon74340 Samoëns572  185   684  01459la Palmyre Atlantique17570 Les Mathes572  185   684  00907La Plagne 210073210 Macot la Plagne 572  185   684  01707La Rosière 73700 Montvalezan573  185   684  00592Opio-en-Provence06650 Opio572  185   684  01384Peisey Vallandry73210 Peisey Nancroix572  185   684  01251Serre-Chevalier05240 Serre-Chevalier 1400572  185   684  01749Tignes73320 Tignes572  185   684  00063Val d Isère73150 Val D’Isère572  185   684  01558Val Thorens Sensations 73440 Les Belleville573  185   684  01517Valmorel73260 Les Avanchers Valmorel572  185   684  00196Vittel Ermitage59 8800 VittelLes agences n’ont pas été prises en compte- tenu de la difficulté de consolider leurs données et de la part peu significative de leurs émissions (moins de 2% des émissions du BEGES 2014)
572165652,93a07780-b1cd-11ed-8fce-005056b7acd1,GSM,13/02/2020,2018,
572165652,93740efa-b1cd-11ed-8fce-005056b7acd1,GSM,17/02/2016,2014,"Num&eacute;ro de SIRET: 572 165 652 01153
"
572149169,939abeab-b1cd-11ed-8fce-005056b7acd1,HARIBO RICQLES ZAN,17/12/2019,2018,
572149169,937567f1-b1cd-11ed-8fce-005056b7acd1,HARIBO RICQLES ZAN,26/04/2016,2014,
572141885,93a8a98e-b1cd-11ed-8fce-005056b7acd1,DISTRIBUTION SANITAIRE CHAUFFAGE,27/11/2020,2019,
572141885,93760fe0-b1cd-11ed-8fce-005056b7acd1,DISTRIBUTION SANITAIRE CHAUFFAGE,09/05/2016,2014,"DSC (BROSSETTE &amp; CEDEO) &rarr; 572 141 885 02180
"
572139996,9398e21d-b1cd-11ed-8fce-005056b7acd1,AUTOROUTES DU SUD DE LA FRANCE,20/12/2019,2019,
572139996,937aa68c-b1cd-11ed-8fce-005056b7acd1,AUTOROUTES DU SUD DE LA FRANCE,22/09/2017,2015,
572104891,93c1c119-b1cd-11ed-8fce-005056b7acd1,BANQUE DE FRANCE,20/12/2022,2019,"Le mode de consolidation retenu est le contr&ocirc;le op&eacute;rationnel, qui prend en compte les &eacute;missions des installations en exploitation.

Le p&eacute;rim&egrave;tre organisationnel&nbsp;comprend l&rsquo;ensemble des sites m&eacute;tropolitains en exploitation de la Banque de France : les implantations dans les r&eacute;gions&nbsp;; les centres administratifs et informatiques&nbsp;; le si&egrave;ge de la Banque de France et ses b&acirc;timents p&eacute;riph&eacute;riques&nbsp;; les sites industriels dont Europafi, la filiale papeterie de la Banque de France ; BDF Gestion, filiale de la Banque de France.

Sont exclus du p&eacute;rim&egrave;tre organisationnel&nbsp;: les restaurants &agrave; destination des salari&eacute;s&nbsp;; les stades et installations sportives appartenant &agrave; la Banque et &agrave; destination des salari&eacute;s&nbsp;; les b&acirc;timents dont la Banque de France est propri&eacute;taire non occupant&nbsp;; les b&acirc;timents d&eacute;di&eacute;s aux activit&eacute;s sociales et syndicales.

&Agrave; noter&nbsp;: l&rsquo;Institut d&rsquo;&eacute;mission des d&eacute;partements d&rsquo;outre-mer (IEDOM), en charge de l&rsquo;&eacute;mission mon&eacute;taire des d&eacute;partements d&rsquo;outre-mer, filiale de la Banque de France, int&eacute;grera le p&eacute;rim&egrave;tre &agrave; partir du prochain BEGES 2024 publi&eacute; en 2025, sous r&eacute;serve de la mise en place des collectes des donn&eacute;es d&rsquo;activit&eacute; ad-hoc.
"
572104891,938f7732-b1cd-11ed-8fce-005056b7acd1,BANQUE DE FRANCE,07/02/2019,2017,"Code SIRET associ&eacute; &agrave; la personne morale : 572 104 891 00013
"
572064145,939e33c1-b1cd-11ed-8fce-005056b7acd1,UNION TECHNIQUE DU BATIMENT,06/01/2020,2018,
572064145,93745407-b1cd-11ed-8fce-005056b7acd1,UNION TECHNIQUE DU BATIMENT,15/03/2016,2014,
572053833,93a67890-b1cd-11ed-8fce-005056b7acd1,ENTREPRISE GUY CHALLANCIN,30/09/2020,2019,"Les activit&eacute;s de s&eacute;curit&eacute; et de multiservies du Groupe Challancin ont &eacute;t&eacute; cumul&eacute;s aux activit&eacute;s de proporet&eacute; dans ce Tableau de d&eacute;claration.

Voir ci-dessous chaque SIREN et code APE des activit&eacute;s du Groupe :

SIREN : 572053833 - APE : 8121Z&nbsp;&nbsp; (Nettoyage courant des b&acirc;timents)

SIREN : 341152395 - APE : 8010Z (Activit&eacute;s de s&eacute;curir&eacute; priv&eacute;)

SIREN : 798300943 - APE : 8010Z (Activit&eacute;s de s&eacute;curit&eacute; priv&eacute;e)

SIREN : 423681774 - APE : 8299Z (Autres activit&eacute;s de soutien aux entreprises n.c.a)

&nbsp;
"
572053833,93890351-b1cd-11ed-8fce-005056b7acd1,ENTREPRISE GUY CHALLANCIN,27/10/2017,2016,
572050169,93978bee-b1cd-11ed-8fce-005056b7acd1,LATECOERE,10/02/2020,2018,
572050169,93744bcf-b1cd-11ed-8fce-005056b7acd1,LATECOERE,11/03/2016,2014,
572028033,adf18a91-bb50-4a4d-ae0d-f1acacf4f4c1,MERCK SANTE SAS,21/04/2023,2021," Les sites associés au numéro de SIREN sont les suivants :  LISTE DES SITESSTATUTSIRETADRESSE  SEMOYEtab. SecondaireFabrication de préparations pharmaceutiques57 202 803 300 0802 RUE DU PRESSOIR VERT45400 SEMOY CALAISEtab. SecondaireFabrication de produits pharmaceutiques de base572 028 033 001065/7 RUE CLEMENT ADER62100 CALAIS MEYZIEUEtab. SecondaireFabrication de produits pharmaceutiques de base572 028 033 0012210 AVENUE MARÉCHAL DE LATTRE DE TASSIGNY69330 MEYZIEU LYONSiège socialFabrication de préparations pharmaceutiques57 202 803 300 06437 RUE SAINT-ROMAIN69008 LYON  Au regard du périmètre des années 2014, le périmètre de l’année 2021 n’a pas évolué. "
572028033,93710105-b1cd-11ed-8fce-005056b7acd1,MERCK SANTE SAS,23/12/2015,2014,"Si&egrave;ge social &agrave; Lyon : 572 028 033 000 64

Site de Calais : 572 028 033 00106

Site de Meyzieu : 572 028 033 00122

Site de Semoy : 572 028 033 00080
"
571722669,93859e57-b1cd-11ed-8fce-005056b7acd1,LYRECO FRANCE,08/06/2017,2016,"571 722 669 00264
"
571722669,9379a52d-b1cd-11ed-8fce-005056b7acd1,LYRECO FRANCE,04/08/2016,2015,
568801013,938e7d62-b1cd-11ed-8fce-005056b7acd1,LAMINES MARCHANDS EUROPEENS,27/05/2019,2017,"SIRET associ&eacute; &agrave; la personne morale&nbsp;: 56880101300018
"
